benchmark,freq0,freq1,p-value
webserv,1.75ghz,1.25ghz,0.6694793348058024
webserv,1.75ghz,2.25ghz,0.13017242401938045
webserv,1.75ghz,5.0ghz,0.1624120073498867
webserv,1.75ghz,3.75ghz,0.268742772421077
webserv,4.5ghz,1.0ghz,0.6276258050283593
webserv,4.5ghz,1.5ghz,0.6979738522659524
webserv,4.5ghz,3.5ghz,0.10313544412720631
webserv,4.5ghz,4.25ghz,0.5869371700692589
webserv,4.5ghz,2.0ghz,0.20724211154284822
webserv,4.5ghz,3.0ghz,0.3516793716607548
webserv,4.5ghz,2.5ghz,0.03612587577799184
webserv,4.5ghz,1.75ghz,0.3825931773694824
webserv,4.5ghz,4.5ghz,1.0
webserv,4.5ghz,4.75ghz,0.39325715704186925
webserv,4.5ghz,2.75ghz,0.24435472003272052
webserv,4.5ghz,3.25ghz,0.8008578418954853
webserv,4.5ghz,4.0ghz,0.07745301640549514
webserv,4.5ghz,1.25ghz,0.5346712115320105
webserv,4.5ghz,2.25ghz,0.6836702770203351
webserv,4.5ghz,5.0ghz,0.44922293322874407
webserv,4.5ghz,3.75ghz,0.9690453003117911
webserv,4.75ghz,1.0ghz,0.3129994773224958
webserv,4.75ghz,1.5ghz,0.26043426893178667
webserv,4.75ghz,3.5ghz,0.15665606830628992
webserv,4.75ghz,4.25ghz,0.6694793348058024
webserv,4.75ghz,2.0ghz,0.052345063273163205
webserv,4.75ghz,3.0ghz,0.8008578418954853
webserv,4.75ghz,2.5ghz,0.11603618751300343
webserv,4.75ghz,1.75ghz,0.44922293322874407
webserv,4.75ghz,4.5ghz,0.39325715704186925
webserv,4.75ghz,4.75ghz,1.0
webserv,4.75ghz,2.75ghz,0.22898533711961333
webserv,4.75ghz,3.25ghz,0.6139282580548475
webserv,4.75ghz,4.0ghz,0.20724211154284822
webserv,4.75ghz,1.25ghz,0.9073219836857066
webserv,4.75ghz,2.25ghz,0.18703749337591546
webserv,4.75ghz,5.0ghz,0.2143168580185959
webserv,4.75ghz,3.75ghz,0.4376816780828031
webserv,2.75ghz,1.0ghz,0.02565942679162289
webserv,2.75ghz,1.5ghz,0.09140202473789936
webserv,2.75ghz,3.5ghz,0.7269006560784503
webserv,2.75ghz,4.25ghz,0.65540543793669
webserv,2.75ghz,2.0ghz,0.01989395076755546
webserv,2.75ghz,3.0ghz,0.6003641276866312
webserv,2.75ghz,2.5ghz,0.8461535661468554
webserv,2.75ghz,1.75ghz,0.497074660807861
webserv,2.75ghz,4.5ghz,0.24435472003272052
webserv,2.75ghz,4.75ghz,0.22898533711961333
webserv,2.75ghz,2.75ghz,1.0
webserv,2.75ghz,3.25ghz,0.18703749337591546
webserv,2.75ghz,4.0ghz,0.6414528745894932
webserv,2.75ghz,1.25ghz,0.3037847253883319
webserv,2.75ghz,2.25ghz,0.10730258670433653
webserv,2.75ghz,5.0ghz,0.0990980154217605
webserv,2.75ghz,3.75ghz,0.17440038915018252
webserv,3.25ghz,1.0ghz,0.497074660807861
webserv,3.25ghz,1.5ghz,0.7123855280840246
webserv,3.25ghz,3.5ghz,0.11603618751300343
webserv,3.25ghz,4.25ghz,0.4728155871746813
webserv,3.25ghz,2.0ghz,0.23658179688216296
webserv,3.25ghz,3.0ghz,0.3721083307918155
webserv,3.25ghz,2.5ghz,0.054746566574845876
webserv,3.25ghz,1.75ghz,0.3223963931070317
webserv,3.25ghz,4.5ghz,0.8008578418954853
webserv,3.25ghz,4.75ghz,0.6139282580548475
webserv,3.25ghz,2.75ghz,0.18703749337591546
webserv,3.25ghz,3.25ghz,1.0
webserv,3.25ghz,4.0ghz,0.08419395035432709
webserv,3.25ghz,1.25ghz,0.5736510006245363
webserv,3.25ghz,2.25ghz,0.7710186241805638
webserv,3.25ghz,5.0ghz,0.7562221220076069
webserv,3.25ghz,3.75ghz,0.9690453003117911
webserv,4.0ghz,1.0ghz,0.01700726906208309
webserv,4.0ghz,1.5ghz,0.02565942679162289
webserv,4.0ghz,3.5ghz,0.9073219836857066
webserv,4.0ghz,4.25ghz,0.3721083307918155
webserv,4.0ghz,2.0ghz,0.005526835641379883
webserv,4.0ghz,3.0ghz,0.4376816780828031
webserv,4.0ghz,2.5ghz,0.9227150779556011
webserv,4.0ghz,1.75ghz,0.3825931773694824
webserv,4.0ghz,4.5ghz,0.07745301640549514
webserv,4.0ghz,4.75ghz,0.20724211154284822
webserv,4.0ghz,2.75ghz,0.6414528745894932
webserv,4.0ghz,3.25ghz,0.08419395035432709
webserv,4.0ghz,4.0ghz,1.0
webserv,4.0ghz,1.25ghz,0.1683260949337354
webserv,4.0ghz,2.25ghz,0.03443756329229049
webserv,4.0ghz,5.0ghz,0.013007466607958674
webserv,4.0ghz,3.75ghz,0.06817204557664998
webserv,1.25ghz,1.0ghz,0.2772314876173122
webserv,1.25ghz,1.5ghz,0.23658179688216296
webserv,1.25ghz,3.5ghz,0.1624120073498867
webserv,1.25ghz,4.25ghz,0.8461535661468554
webserv,1.25ghz,2.0ghz,0.05723926127938553
webserv,1.25ghz,3.0ghz,0.7562221220076069
webserv,1.25ghz,2.5ghz,0.1624120073498867
webserv,1.25ghz,1.75ghz,0.6694793348058024
webserv,1.25ghz,4.5ghz,0.5346712115320105
webserv,1.25ghz,4.75ghz,0.9073219836857066
webserv,1.25ghz,2.75ghz,0.3037847253883319
webserv,1.25ghz,3.25ghz,0.5736510006245363
webserv,1.25ghz,4.0ghz,0.1683260949337354
webserv,1.25ghz,1.25ghz,1.0
webserv,1.25ghz,2.25ghz,0.2772314876173122
webserv,1.25ghz,5.0ghz,0.20724211154284822
webserv,1.25ghz,3.75ghz,0.4728155871746813
webserv,2.25ghz,1.0ghz,0.984519736863829
webserv,2.25ghz,1.5ghz,0.953582510349677
webserv,2.25ghz,3.5ghz,0.0436020520360401
webserv,2.25ghz,4.25ghz,0.34173655502734857
webserv,2.25ghz,2.0ghz,0.42631291323985965
webserv,2.25ghz,3.0ghz,0.19360407089423592
webserv,2.25ghz,2.5ghz,0.008808853238989799
webserv,2.25ghz,1.75ghz,0.13017242401938045
webserv,2.25ghz,4.5ghz,0.6836702770203351
webserv,2.25ghz,4.75ghz,0.18703749337591546
webserv,2.25ghz,2.75ghz,0.10730258670433653
webserv,2.25ghz,3.25ghz,0.7710186241805638
webserv,2.25ghz,4.0ghz,0.03443756329229049
webserv,2.25ghz,1.25ghz,0.2772314876173122
webserv,2.25ghz,2.25ghz,1.0
webserv,2.25ghz,5.0ghz,0.876645674312776
webserv,2.25ghz,3.75ghz,0.7562221220076069
webserv,5.0ghz,1.0ghz,0.6694793348058024
webserv,5.0ghz,1.5ghz,0.8008578418954853
webserv,5.0ghz,3.5ghz,0.024402605411921543
webserv,5.0ghz,4.25ghz,0.46093488585479814
webserv,5.0ghz,2.0ghz,0.5475147688915105
webserv,5.0ghz,3.0ghz,0.1683260949337354
webserv,5.0ghz,2.5ghz,0.004901861038274267
webserv,5.0ghz,1.75ghz,0.1624120073498867
webserv,5.0ghz,4.5ghz,0.44922293322874407
webserv,5.0ghz,4.75ghz,0.2143168580185959
webserv,5.0ghz,2.75ghz,0.0990980154217605
webserv,5.0ghz,3.25ghz,0.7562221220076069
webserv,5.0ghz,4.0ghz,0.013007466607958674
webserv,5.0ghz,1.25ghz,0.20724211154284822
webserv,5.0ghz,2.25ghz,0.876645674312776
webserv,5.0ghz,5.0ghz,1.0
webserv,5.0ghz,3.75ghz,0.6694793348058024
webserv,3.75ghz,1.0ghz,0.6694793348058024
webserv,3.75ghz,1.5ghz,0.6694793348058024
webserv,3.75ghz,3.5ghz,0.07745301640549514
webserv,3.75ghz,4.25ghz,0.497074660807861
webserv,3.75ghz,2.0ghz,0.22898533711961333
webserv,3.75ghz,3.0ghz,0.361803488317166
webserv,3.75ghz,2.5ghz,0.028341832697381233
webserv,3.75ghz,1.75ghz,0.268742772421077
webserv,3.75ghz,4.5ghz,0.9690453003117911
webserv,3.75ghz,4.75ghz,0.4376816780828031
webserv,3.75ghz,2.75ghz,0.17440038915018252
webserv,3.75ghz,3.25ghz,0.9690453003117911
webserv,3.75ghz,4.0ghz,0.06817204557664998
webserv,3.75ghz,1.25ghz,0.4728155871746813
webserv,3.75ghz,2.25ghz,0.7562221220076069
webserv,3.75ghz,5.0ghz,0.6694793348058024
webserv,3.75ghz,3.75ghz,1.0
wordcnt,1.0ghz,1.0ghz,1.0
wordcnt,1.0ghz,4.5ghz,0.65540543793669
wordcnt,1.0ghz,4.0ghz,0.013733404308894272
wordcnt,1.0ghz,1.75ghz,0.268742772421077
wordcnt,1.0ghz,1.5ghz,0.11603618751300343
wordcnt,1.0ghz,2.5ghz,0.01700726906208309
wordcnt,1.0ghz,5.0ghz,0.3129994773224958
wordcnt,1.0ghz,2.75ghz,0.4376816780828031
wordcnt,1.0ghz,3.75ghz,0.006222848471189992
wordcnt,1.0ghz,3.0ghz,0.01700726906208309
wordcnt,1.0ghz,3.5ghz,0.08773829506214073
wordcnt,1.0ghz,1.25ghz,0.2947520070546409
wordcnt,1.0ghz,4.75ghz,0.03971489002268778
wordcnt,1.0ghz,2.0ghz,0.01529337103019893
wordcnt,1.0ghz,4.25ghz,0.07425122834326177
wordcnt,1.0ghz,3.25ghz,0.052345063273163205
wordcnt,1.0ghz,2.25ghz,0.03788424543573267
wordcnt,4.5ghz,1.0ghz,0.65540543793669
wordcnt,4.5ghz,4.5ghz,1.0
wordcnt,4.5ghz,4.0ghz,0.10730258670433653
wordcnt,4.5ghz,1.75ghz,0.7269006560784503
wordcnt,4.5ghz,1.5ghz,0.5346712115320105
wordcnt,4.5ghz,2.5ghz,0.09518773522036432
wordcnt,4.5ghz,5.0ghz,0.9690453003117911
wordcnt,4.5ghz,2.75ghz,0.953582510349677
wordcnt,4.5ghz,3.75ghz,0.07115843333450314
wordcnt,4.5ghz,3.0ghz,0.09140202473789936
wordcnt,4.5ghz,3.5ghz,0.3223963931070317
wordcnt,4.5ghz,1.25ghz,0.7269006560784503
wordcnt,4.5ghz,4.75ghz,0.1624120073498867
wordcnt,4.5ghz,2.0ghz,0.12060767859094357
wordcnt,4.5ghz,4.25ghz,0.3516793716607548
wordcnt,4.5ghz,3.25ghz,0.18703749337591546
wordcnt,4.5ghz,2.25ghz,0.20724211154284822
wordcnt,4.0ghz,1.0ghz,0.013733404308894272
wordcnt,4.0ghz,4.5ghz,0.10730258670433653
wordcnt,4.0ghz,4.0ghz,1.0
wordcnt,4.0ghz,1.75ghz,0.22898533711961333
wordcnt,4.0ghz,1.5ghz,0.2947520070546409
wordcnt,4.0ghz,2.5ghz,0.9073219836857066
wordcnt,4.0ghz,5.0ghz,0.07115843333450314
wordcnt,4.0ghz,2.75ghz,0.15665606830628992
wordcnt,4.0ghz,3.75ghz,0.953582510349677
wordcnt,4.0ghz,3.0ghz,0.953582510349677
wordcnt,4.0ghz,3.5ghz,0.5736510006245363
wordcnt,4.0ghz,1.25ghz,0.18703749337591546
wordcnt,4.0ghz,4.75ghz,0.6003641276866312
wordcnt,4.0ghz,2.0ghz,0.861373792455552
wordcnt,4.0ghz,4.25ghz,0.3825931773694824
wordcnt,4.0ghz,3.25ghz,0.8919636193705659
wordcnt,4.0ghz,2.25ghz,0.7415144763294637
wordcnt,1.75ghz,1.0ghz,0.268742772421077
wordcnt,1.75ghz,4.5ghz,0.7269006560784503
wordcnt,1.75ghz,4.0ghz,0.22898533711961333
wordcnt,1.75ghz,1.75ghz,1.0
wordcnt,1.75ghz,1.5ghz,0.8461535661468554
wordcnt,1.75ghz,2.5ghz,0.2772314876173122
wordcnt,1.75ghz,5.0ghz,0.6414528745894932
wordcnt,1.75ghz,2.75ghz,0.861373792455552
wordcnt,1.75ghz,3.75ghz,0.19360407089423592
wordcnt,1.75ghz,3.0ghz,0.22156412892169008
wordcnt,1.75ghz,3.5ghz,0.6276258050283593
wordcnt,1.75ghz,1.25ghz,0.861373792455552
wordcnt,1.75ghz,4.75ghz,0.4728155871746813
wordcnt,1.75ghz,2.0ghz,0.33197546708273695
wordcnt,1.75ghz,4.25ghz,0.8309905299998261
wordcnt,1.75ghz,3.25ghz,0.44922293322874407
wordcnt,1.75ghz,2.25ghz,0.361803488317166
wordcnt,1.5ghz,1.0ghz,0.11603618751300343
wordcnt,1.5ghz,4.5ghz,0.5346712115320105
wordcnt,1.5ghz,4.0ghz,0.2947520070546409
wordcnt,1.5ghz,1.75ghz,0.8461535661468554
wordcnt,1.5ghz,1.5ghz,1.0
wordcnt,1.5ghz,2.5ghz,0.42631291323985965
wordcnt,1.5ghz,5.0ghz,0.5869371700692589
wordcnt,1.5ghz,2.75ghz,0.5869371700692589
wordcnt,1.5ghz,3.75ghz,0.3721083307918155
wordcnt,1.5ghz,3.0ghz,0.39325715704186925
wordcnt,1.5ghz,3.5ghz,0.876645674312776
wordcnt,1.5ghz,1.25ghz,0.6276258050283593
wordcnt,1.5ghz,4.75ghz,0.7562221220076069
wordcnt,1.5ghz,2.0ghz,0.4728155871746813
wordcnt,1.5ghz,4.25ghz,0.953582510349677
wordcnt,1.5ghz,3.25ghz,0.6694793348058024
wordcnt,1.5ghz,2.25ghz,0.5605090914385145
wordcnt,2.5ghz,1.0ghz,0.01700726906208309
wordcnt,2.5ghz,4.5ghz,0.09518773522036432
wordcnt,2.5ghz,4.0ghz,0.9073219836857066
wordcnt,2.5ghz,1.75ghz,0.2772314876173122
wordcnt,2.5ghz,1.5ghz,0.42631291323985965
wordcnt,2.5ghz,2.5ghz,1.0
wordcnt,2.5ghz,5.0ghz,0.059825636317548045
wordcnt,2.5ghz,2.75ghz,0.18703749337591546
wordcnt,2.5ghz,3.75ghz,0.9690453003117911
wordcnt,2.5ghz,3.0ghz,0.984519736863829
wordcnt,2.5ghz,3.5ghz,0.6276258050283593
wordcnt,2.5ghz,1.25ghz,0.2003383819344965
wordcnt,2.5ghz,4.75ghz,0.65540543793669
wordcnt,2.5ghz,2.0ghz,0.7710186241805638
wordcnt,2.5ghz,4.25ghz,0.26043426893178667
wordcnt,2.5ghz,3.25ghz,0.6836702770203351
wordcnt,2.5ghz,2.25ghz,0.7123855280840246
wordcnt,5.0ghz,1.0ghz,0.3129994773224958
wordcnt,5.0ghz,4.5ghz,0.9690453003117911
wordcnt,5.0ghz,4.0ghz,0.07115843333450314
wordcnt,5.0ghz,1.75ghz,0.6414528745894932
wordcnt,5.0ghz,1.5ghz,0.5869371700692589
wordcnt,5.0ghz,2.5ghz,0.059825636317548045
wordcnt,5.0ghz,5.0ghz,1.0
wordcnt,5.0ghz,2.75ghz,0.7269006560784503
wordcnt,5.0ghz,3.75ghz,0.041620062928365585
wordcnt,5.0ghz,3.0ghz,0.041620062928365585
wordcnt,5.0ghz,3.5ghz,0.2947520070546409
wordcnt,5.0ghz,1.25ghz,0.6836702770203351
wordcnt,5.0ghz,4.75ghz,0.14031564937735788
wordcnt,5.0ghz,2.0ghz,0.054746566574845876
wordcnt,5.0ghz,4.25ghz,0.15105615728737953
wordcnt,5.0ghz,3.25ghz,0.09140202473789936
wordcnt,5.0ghz,2.25ghz,0.17440038915018252
wordcnt,2.75ghz,1.0ghz,0.4376816780828031
wordcnt,2.75ghz,4.5ghz,0.953582510349677
wordcnt,2.75ghz,4.0ghz,0.15665606830628992
wordcnt,2.75ghz,1.75ghz,0.861373792455552
wordcnt,2.75ghz,1.5ghz,0.5869371700692589
wordcnt,2.75ghz,2.5ghz,0.18703749337591546
wordcnt,2.75ghz,5.0ghz,0.7269006560784503
wordcnt,2.75ghz,2.75ghz,1.0
wordcnt,2.75ghz,3.75ghz,0.10313544412720631
wordcnt,2.75ghz,3.0ghz,0.15665606830628992
wordcnt,2.75ghz,3.5ghz,0.5475147688915105
wordcnt,2.75ghz,1.25ghz,0.93813717383897
wordcnt,2.75ghz,4.75ghz,0.26043426893178667
wordcnt,2.75ghz,2.0ghz,0.2003383819344965
wordcnt,2.75ghz,4.25ghz,0.5475147688915105
wordcnt,2.75ghz,3.25ghz,0.3037847253883319
wordcnt,2.75ghz,2.25ghz,0.2859010589675479
wordcnt,3.75ghz,1.0ghz,0.006222848471189992
wordcnt,3.75ghz,4.5ghz,0.07115843333450314
wordcnt,3.75ghz,4.0ghz,0.953582510349677
wordcnt,3.75ghz,1.75ghz,0.19360407089423592
wordcnt,3.75ghz,1.5ghz,0.3721083307918155
wordcnt,3.75ghz,2.5ghz,0.9690453003117911
wordcnt,3.75ghz,5.0ghz,0.041620062928365585
wordcnt,3.75ghz,2.75ghz,0.10313544412720631
wordcnt,3.75ghz,3.75ghz,1.0
wordcnt,3.75ghz,3.0ghz,0.861373792455552
wordcnt,3.75ghz,3.5ghz,0.5605090914385145
wordcnt,3.75ghz,1.25ghz,0.14031564937735788
wordcnt,3.75ghz,4.75ghz,0.4728155871746813
wordcnt,3.75ghz,2.0ghz,0.6276258050283593
wordcnt,3.75ghz,4.25ghz,0.17440038915018252
wordcnt,3.75ghz,3.25ghz,0.5869371700692589
wordcnt,3.75ghz,2.25ghz,0.8158901548607471
wordcnt,3.0ghz,1.0ghz,0.01700726906208309
wordcnt,3.0ghz,4.5ghz,0.09140202473789936
wordcnt,3.0ghz,4.0ghz,0.953582510349677
wordcnt,3.0ghz,1.75ghz,0.22156412892169008
wordcnt,3.0ghz,1.5ghz,0.39325715704186925
wordcnt,3.0ghz,2.5ghz,0.984519736863829
wordcnt,3.0ghz,5.0ghz,0.041620062928365585
wordcnt,3.0ghz,2.75ghz,0.15665606830628992
wordcnt,3.0ghz,3.75ghz,0.861373792455552
wordcnt,3.0ghz,3.0ghz,1.0
wordcnt,3.0ghz,3.5ghz,0.5736510006245363
wordcnt,3.0ghz,1.25ghz,0.15105615728737953
wordcnt,3.0ghz,4.75ghz,0.6836702770203351
wordcnt,3.0ghz,2.0ghz,0.7562221220076069
wordcnt,3.0ghz,4.25ghz,0.19360407089423592
wordcnt,3.0ghz,3.25ghz,0.6414528745894932
wordcnt,3.0ghz,2.25ghz,0.8309905299998261
wordcnt,3.5ghz,1.0ghz,0.08773829506214073
wordcnt,3.5ghz,4.5ghz,0.3223963931070317
wordcnt,3.5ghz,4.0ghz,0.5736510006245363
wordcnt,3.5ghz,1.75ghz,0.6276258050283593
wordcnt,3.5ghz,1.5ghz,0.876645674312776
wordcnt,3.5ghz,2.5ghz,0.6276258050283593
wordcnt,3.5ghz,5.0ghz,0.2947520070546409
wordcnt,3.5ghz,2.75ghz,0.5475147688915105
wordcnt,3.5ghz,3.75ghz,0.5605090914385145
wordcnt,3.5ghz,3.0ghz,0.5736510006245363
wordcnt,3.5ghz,3.5ghz,1.0
wordcnt,3.5ghz,1.25ghz,0.5094483563706427
wordcnt,3.5ghz,4.75ghz,0.876645674312776
wordcnt,3.5ghz,2.0ghz,0.8309905299998261
wordcnt,3.5ghz,4.25ghz,0.7269006560784503
wordcnt,3.5ghz,3.25ghz,0.8461535661468554
wordcnt,3.5ghz,2.25ghz,0.7562221220076069
wordcnt,1.25ghz,1.0ghz,0.2947520070546409
wordcnt,1.25ghz,4.5ghz,0.7269006560784503
wordcnt,1.25ghz,4.0ghz,0.18703749337591546
wordcnt,1.25ghz,1.75ghz,0.861373792455552
wordcnt,1.25ghz,1.5ghz,0.6276258050283593
wordcnt,1.25ghz,2.5ghz,0.2003383819344965
wordcnt,1.25ghz,5.0ghz,0.6836702770203351
wordcnt,1.25ghz,2.75ghz,0.93813717383897
wordcnt,1.25ghz,3.75ghz,0.14031564937735788
wordcnt,1.25ghz,3.0ghz,0.15105615728737953
wordcnt,1.25ghz,3.5ghz,0.5094483563706427
wordcnt,1.25ghz,1.25ghz,1.0
wordcnt,1.25ghz,4.75ghz,0.2947520070546409
wordcnt,1.25ghz,2.0ghz,0.268742772421077
wordcnt,1.25ghz,4.25ghz,0.6276258050283593
wordcnt,1.25ghz,3.25ghz,0.3516793716607548
wordcnt,1.25ghz,2.25ghz,0.33197546708273695
wordcnt,4.75ghz,1.0ghz,0.03971489002268778
wordcnt,4.75ghz,4.5ghz,0.1624120073498867
wordcnt,4.75ghz,4.0ghz,0.6003641276866312
wordcnt,4.75ghz,1.75ghz,0.4728155871746813
wordcnt,4.75ghz,1.5ghz,0.7562221220076069
wordcnt,4.75ghz,2.5ghz,0.65540543793669
wordcnt,4.75ghz,5.0ghz,0.14031564937735788
wordcnt,4.75ghz,2.75ghz,0.26043426893178667
wordcnt,4.75ghz,3.75ghz,0.4728155871746813
wordcnt,4.75ghz,3.0ghz,0.6836702770203351
wordcnt,4.75ghz,3.5ghz,0.876645674312776
wordcnt,4.75ghz,1.25ghz,0.2947520070546409
wordcnt,4.75ghz,4.75ghz,1.0
wordcnt,4.75ghz,2.0ghz,0.9073219836857066
wordcnt,4.75ghz,4.25ghz,0.42631291323985965
wordcnt,4.75ghz,3.25ghz,0.8919636193705659
wordcnt,4.75ghz,2.25ghz,0.7858989168050492
wordcnt,2.0ghz,1.0ghz,0.01529337103019893
wordcnt,2.0ghz,4.5ghz,0.12060767859094357
wordcnt,2.0ghz,4.0ghz,0.861373792455552
wordcnt,2.0ghz,1.75ghz,0.33197546708273695
wordcnt,2.0ghz,1.5ghz,0.4728155871746813
wordcnt,2.0ghz,2.5ghz,0.7710186241805638
wordcnt,2.0ghz,5.0ghz,0.054746566574845876
wordcnt,2.0ghz,2.75ghz,0.2003383819344965
wordcnt,2.0ghz,3.75ghz,0.6276258050283593
wordcnt,2.0ghz,3.0ghz,0.7562221220076069
wordcnt,2.0ghz,3.5ghz,0.8309905299998261
wordcnt,2.0ghz,1.25ghz,0.268742772421077
wordcnt,2.0ghz,4.75ghz,0.9073219836857066
wordcnt,2.0ghz,2.0ghz,1.0
wordcnt,2.0ghz,4.25ghz,0.3516793716607548
wordcnt,2.0ghz,3.25ghz,0.93813717383897
wordcnt,2.0ghz,2.25ghz,0.953582510349677
wordcnt,4.25ghz,1.0ghz,0.07425122834326177
wordcnt,4.25ghz,4.5ghz,0.3516793716607548
wordcnt,4.25ghz,4.0ghz,0.3825931773694824
wordcnt,4.25ghz,1.75ghz,0.8309905299998261
wordcnt,4.25ghz,1.5ghz,0.953582510349677
wordcnt,4.25ghz,2.5ghz,0.26043426893178667
wordcnt,4.25ghz,5.0ghz,0.15105615728737953
wordcnt,4.25ghz,2.75ghz,0.5475147688915105
wordcnt,4.25ghz,3.75ghz,0.17440038915018252
wordcnt,4.25ghz,3.0ghz,0.19360407089423592
wordcnt,4.25ghz,3.5ghz,0.7269006560784503
wordcnt,4.25ghz,1.25ghz,0.6276258050283593
wordcnt,4.25ghz,4.75ghz,0.42631291323985965
wordcnt,4.25ghz,2.0ghz,0.3516793716607548
wordcnt,4.25ghz,4.25ghz,1.0
wordcnt,4.25ghz,3.25ghz,0.6003641276866312
wordcnt,4.25ghz,2.25ghz,0.5605090914385145
wordcnt,3.25ghz,1.0ghz,0.052345063273163205
wordcnt,3.25ghz,4.5ghz,0.18703749337591546
wordcnt,3.25ghz,4.0ghz,0.8919636193705659
wordcnt,3.25ghz,1.75ghz,0.44922293322874407
wordcnt,3.25ghz,1.5ghz,0.6694793348058024
wordcnt,3.25ghz,2.5ghz,0.6836702770203351
wordcnt,3.25ghz,5.0ghz,0.09140202473789936
wordcnt,3.25ghz,2.75ghz,0.3037847253883319
wordcnt,3.25ghz,3.75ghz,0.5869371700692589
wordcnt,3.25ghz,3.0ghz,0.6414528745894932
wordcnt,3.25ghz,3.5ghz,0.8461535661468554
wordcnt,3.25ghz,1.25ghz,0.3516793716607548
wordcnt,3.25ghz,4.75ghz,0.8919636193705659
wordcnt,3.25ghz,2.0ghz,0.93813717383897
wordcnt,3.25ghz,4.25ghz,0.6003641276866312
wordcnt,3.25ghz,3.25ghz,1.0
wordcnt,3.25ghz,2.25ghz,0.8919636193705659
wordcnt,2.25ghz,1.0ghz,0.03788424543573267
wordcnt,2.25ghz,4.5ghz,0.20724211154284822
wordcnt,2.25ghz,4.0ghz,0.7415144763294637
wordcnt,2.25ghz,1.75ghz,0.361803488317166
wordcnt,2.25ghz,1.5ghz,0.5605090914385145
wordcnt,2.25ghz,2.5ghz,0.7123855280840246
wordcnt,2.25ghz,5.0ghz,0.17440038915018252
wordcnt,2.25ghz,2.75ghz,0.2859010589675479
wordcnt,2.25ghz,3.75ghz,0.8158901548607471
wordcnt,2.25ghz,3.0ghz,0.8309905299998261
wordcnt,2.25ghz,3.5ghz,0.7562221220076069
wordcnt,2.25ghz,1.25ghz,0.33197546708273695
wordcnt,2.25ghz,4.75ghz,0.7858989168050492
wordcnt,2.25ghz,2.0ghz,0.953582510349677
wordcnt,2.25ghz,4.25ghz,0.5605090914385145
wordcnt,2.25ghz,3.25ghz,0.8919636193705659
wordcnt,2.25ghz,2.25ghz,1.0
